Stock_Code,Stock_Name,Weight,Shares,ETF
WDC US,WESTERN DIGITAL CORP,2.66,90000,00988A
2330,台積電,2.27,550000,00988A
8035 JP,TOKYO ELECTRON LTD,1.96,88000,00988A
3436 JP,SUMCO CORP,1.92,1291200,00988A
005930 KS,samsung electronics co ltd(005930 KS),1.91,200000,00988A
STM US,STMICROELECTRONICS NV-NY SHS,1.75,475000,00988A
4062 JP,IBIDEN CO LTD,1.74,275000,00988A
LITE US,LUMENTUM HOLDINGS INC,1.67,44000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,1.67,120000,00988A
6997 JP,NIPPON CHEMI-CON CORP,1.65,1275100,00988A
2303,聯電,1.63,6000000,00988A
6223,旺矽,1.56,145000,00988A
KLAC US,KLA CORP,1.54,130000,00988A
000660 KS,SK HYNIX INC,1.45,20000,00988A
6920 JP,LASERTEC CORP,1.22,87500,00988A
3711,日月光投控,1.15,1100000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,1.13,500000,00988A
6274,台燿,1.03,375000,00988A
AIXA GY,AIXTRON SE,1.0,380000,00988A
3017,奇鋐,0.84,215000,00988A
6871 JP,MICRONICS JAPAN CO LTD,0.69,140000,00988A
688146 CH,PERIC SPECIAL GASES CO LTD-A,0.63,240000,00988A
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,0.62,599909,00988A
6278 JP,UNION TOOL CO,0.56,90000,00988A
2308,台達電,0.55,175000,00988A
COHR US,COHERENT INC,0.47,27500,00988A
AMD US,ADVANCED MICRO DEVICES,6.38,163179,00990A
SNDK US,SANDISK CORP,5.21,39933,00990A
MU US,MICRON TECHNOLOGY INC,5.2,72471,00990A
285A JP,KIOXIA HOLDINGS CORP,5.1,152400,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,4.19,56363,00990A
6976 JP,TAIYO YUDEN CO LTD,4.08,585200,00990A
AMAT US,APPLIED MATERIALS INC,3.6,83386,00990A
6981 JP,MURATA MANUFACTURING CO LTD,2.9,689500,00990A
2454,聯發科,2.77,294000,00990A
LITE US,LUMENTUM HOLDINGS INC,2.75,51385,00990A
BE US,BLOOM ENERGY CORP- A,2.66,138100,00990A
WDC US,WESTERN DIGITAL CORP,2.64,63342,00990A
2330,台積電,2.62,450000,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.62,427856,00990A
2308,台達電,2.51,565000,00990A
MRVL US,MARVELL TECHNOLOGY INC,2.37,135300,00990A
000660 KP,SK HYNIX INC,2.09,19980,00990A
4062 JP,IBIDEN CO LTD,2.09,235100,00990A
LRCX US,LAM RESEARCH CORP,2.03,80473,00990A
3436 JP,SUMCO CORP,2.0,953500,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.82,837700,00990A
2383,台光電,1.81,144000,00990A
MKSI US,MKS INC,1.75,66300,00990A
3037,欣興,1.57,773000,00990A
8035 JP,TOKYO ELECTRON LTD,1.45,46300,00990A
6525 JP,KOKUSAI ELECTRIC CORP,1.31,286400,00990A
2303,聯電,1.26,3265000,00990A
7735 JP,SCREEN HOLDINGS CO LTD,1.16,147300,00990A
6223,旺矽,1.14,75000,00990A
COHR US,COHERENT CORP,1.13,47240,00990A
5347,世界,1.04,2498000,00990A
6274,台燿,1.04,268000,00990A
PENG US,PENGUIN SOLUTIONS INC,0.99,166400,00990A
ONTO US,ONTO INNOVATION INC,0.98,44500,00990A
UCTT US,ULTRA CLEAN HOLDINGS INC,0.89,116184,00990A
6997 JP,NIPPON CHEMI-CON CORP,0.88,479600,00990A
VICR US,VICOR CORP,0.86,43400,00990A
ASML US,ASML HOLDING NV-NY REG SHS,0.85,6340,00990A
INTC US,INTEL CORP,0.82,98800,00990A
3443,創意,0.72,69000,00990A
VECO US,VEECO INSTRUMENTS INC,0.71,173000,00990A
3711,日月光投控,0.67,455000,00990A
4958,臻鼎-KY,0.62,468000,00990A
2449,京元電子,0.6,834000,00990A
ON US,ON SEMICONDUCTOR,0.53,74800,00990A
GLW US,CORNING INC,0.32,23068,00990A
2330,台積電,8.12,1406000,00992A
2383,台光電,7.13,563000,00992A
2059,川湖,5.78,293000,00992A
2345,智邦,5.77,977000,00992A
3017,奇鋐,5.67,1009000,00992A
6223,旺矽,5.52,326000,00992A
8996,高力,4.79,1630000,00992A
2327,國巨*,4.45,2066000,00992A
3037,欣興,4.39,2097000,00992A
3665,貿聯-KY,4.26,955000,00992A
3008,大立光,3.97,420000,00992A
2454,聯發科,3.81,406000,00992A
6584,南俊國際,3.54,2231000,00992A
3443,創意,3.23,311000,00992A
6187,萬潤,3.06,1220000,00992A
3711,日月光投控,2.64,1629000,00992A
2303,聯電,2.61,7000000,00992A
8299,群聯,2.36,445000,00992A
6515,穎崴,2.23,120000,00992A
2455,全新,2.18,2753000,00992A
3661,世芯-KY,2.16,215000,00992A
8021,尖點,1.87,1501000,00992A
6182,合晶,1.86,4500000,00992A
6488,環球晶,1.27,394000,00992A
7751,竑騰,1.15,372000,00992A
3583,辛耘,1.11,566000,00992A
3189,景碩,0.84,440013,00992A
6139,亞翔,0.52,250000,00992A
2337,旺宏,0.46,1343000,00992A
3363,上詮,0.44,300000,00992A
6805,富世達,0.38,109000,00992A
7734,印能科技,0.38,56000,00992A
5289,宜鼎,0.36,98000,00992A
3260,威剛,0.35,358000,00992A
3264,欣銓,0.04,72000,00992A
3491,昇達科,0.0,1000,00992A
2330,台積電,9.22,1967000,00982A
5536,聖暉*,8.76,3716000,00982A
2454,聯發科,6.53,857000,00982A
6139,亞翔,5.21,3067000,00982A
6223,旺矽,4.22,307000,00982A
2345,智邦,3.8,794000,00982A
4958,臻鼎-KY,3.59,3147000,00982A
2383,台光電,3.35,326000,00982A
3105,穩懋,3.26,4143000,00982A
6488,環球晶,2.97,1134000,00982A
2059,川湖,2.93,183000,00982A
2360,致茂,2.91,823000,00982A
6669,緯穎,2.9,297000,00982A
2303,聯電,2.7,8921000,00982A
3491,昇達科,2.38,967000,00982A
6257,矽格,2.19,4627000,00982A
3264,欣銓,2.11,4628000,00982A
3017,奇鋐,1.86,407000,00982A
3583,辛耘,1.75,1105000,00982A
2472,立隆電,1.71,2342000,00982A
2377,微星,1.59,5638000,00982A
2467,志聖,1.55,1439000,00982A
8016,矽創,1.54,2185000,00982A
3008,大立光,1.53,199000,00982A
1785,光洋科,1.51,5455000,00982A
2327,國巨*,1.47,844000,00982A
2316,楠梓電,1.36,3375000,00982A
6274,台燿,1.33,436000,00982A
3711,日月光投控,1.31,996000,00982A
6531,愛普*,1.24,694000,00982A
7769,鴻勁,1.18,91000,00982A
3702,大聯大,1.1,5340000,00982A
6147,頎邦,0.97,2300000,00982A
3036,文曄,0.93,2269000,00982A
8996,高力,0.9,376000,00982A
6278,台表科,0.84,2167000,00982A
2368,金像電,0.81,386000,00982A
2376,技嘉,0.69,1056000,00982A
6239,力成,0.43,700000,00982A
2351,順德,0.35,900000,00982A
2885,元大金,0.28,2114420,00982A
5274,信驊,0.26,9900,00982A
2451,創見,0.26,519000,00982A
6187,萬潤,0.19,91000,00982A
3376,新日興,0.14,359000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,12.5,3900000,00991A
2327,國巨股份,8.242,6900000,00991A
2383,台光電子,8.152,1160000,00991A
2408,南亞科技,5.491,9500000,00991A
6223,旺矽科技,4.98,530000,00991A
2454,聯發科技,4.949,950000,00991A
3037,欣興電子,4.645,4000000,00991A
8299,群聯電子,4.42,1500000,00991A
8046,南亞電路,4.193,2600000,00991A
6274,台燿科技,4.167,2000000,00991A
2345,智邦科技,3.803,1160000,00991A
2059,川湖科技,3.613,330000,00991A
3189,景碩科技,2.954,2800000,00991A
2303,聯華電子,2.899,14000000,00991A
3711,日月光投,2.875,3200000,00991A
3026,禾伸堂企,2.668,2000000,00991A
7769,鴻勁精密,2.652,300000,00991A
6669,緯穎科技,2.341,350000,00991A
6515,穎崴科技,2.267,220000,00991A
2492,華新科技,2.224,3600000,00991A
3017,奇鋐科技,2.058,660000,00991A
5274,信驊科技,1.823,100500,00991A
2344,華邦電子,1.124,4800000,00991A
2404,漢唐集成,1.048,650000,00991A
3665,貿聯-KY,0.644,260000,00991A
2308,台達電子,0.022,9000,00991A
2368,金像電子,0.013,9000,00991A
4958,臻鼎-KY,0.007,9000,00991A
2382,廣達電腦,0.004,9000,00991A
3653,健策精密,0.004,1000,00991A
6510,中華精測,0.004,1000,00991A
2449,京元電子,0.004,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2313,華通電腦,0.003,9000,00991A
2360,致茂電子,0.002,1000,00991A
2603,長榮海運,0.002,9000,00991A
3042,台灣晶技,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
3231,緯創資通,0.002,9000,00991A
2337,旺宏電子,0.002,9000,00991A
8996,高力熱處,0.002,1000,00991A
8210,勤誠興業,0.002,1000,00991A
2881,富邦金融,0.001,9000,00991A
2882,國泰金融,0.001,9000,00991A
1519,華城電機,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2883,凱基金融,0.0,9000,00991A
3036,文曄科技,0.0,1000,00991A
