Stock_Code,Stock_Name,Weight,Shares,ETF
3008,大立光,1.71,216000,00982A
2467,志聖,1.67,1446000,00982A
2377,微星,1.64,5652000,00982A
2472,立隆電,1.56,2342000,00982A
6531,愛普*,1.37,742000,00982A
3711,日月光投控,1.34,1000000,00982A
2327,國巨*,1.32,844000,00982A
8016,矽創,1.3,2193000,00982A
3702,大聯大,1.25,5473000,00982A
6274,台燿,1.23,438000,00982A
7769,鴻勁,1.2,91000,00982A
2316,楠梓電,1.18,3388000,00982A
1785,光洋科,1.03,4349000,00982A
6147,頎邦,0.92,2300000,00982A
3036,文曄,0.89,2283000,00982A
8996,高力,0.87,376000,00982A
2368,金像電,0.78,388000,00982A
6278,台表科,0.76,2179000,00982A
2376,技嘉,0.71,1058000,00982A
2351,順德,0.67,1706000,00982A
6239,力成,0.43,700000,00982A
2885,元大金,0.28,2114420,00982A
5274,信驊,0.27,9900,00982A
2451,創見,0.26,519000,00982A
6187,萬潤,0.19,91000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,13.051,4200000,00991A
2383,台光電子,8.087,1250000,00991A
2327,國巨股份,7.317,7200000,00991A
2408,南亞科技,6.187,10100000,00991A
3037,欣興電子,5.066,4250000,00991A
8046,南亞電路,5.046,2800000,00991A
2454,聯發科技,4.763,1000000,00991A
6223,旺矽科技,4.676,580000,00991A
2059,川湖科技,4.114,380000,00991A
8299,群聯電子,4.021,1500000,00991A
2345,智邦科技,3.874,1300000,00991A
6274,台燿科技,3.838,2100000,00991A
3189,景碩科技,3.013,2800000,00991A
2303,聯華電子,2.96,14000000,00991A
3711,日月光投,2.957,3400000,00991A
7769,鴻勁精密,2.91,340000,00991A
3026,禾伸堂企,2.348,2200000,00991A
6669,緯穎科技,2.271,350000,00991A
6515,穎崴科技,2.033,220000,00991A
3017,奇鋐科技,2.013,730000,00991A
2492,華新科技,1.738,3600000,00991A
3665,貿聯-KY,1.119,460000,00991A
5274,信驊科技,1.106,62500,00991A
2344,華邦電子,1.103,4800000,00991A
2404,漢唐集成,1.064,650000,00991A
2308,台達電子,0.022,9000,00991A
2368,金像電子,0.012,9000,00991A
4958,臻鼎-KY,0.007,9000,00991A
2382,廣達電腦,0.004,9000,00991A
3653,健策精密,0.004,1000,00991A
6510,中華精測,0.004,1000,00991A
2449,京元電子,0.004,9000,00991A
2313,華通電腦,0.003,9253,00991A
2317,鴻海精密,0.003,9000,00991A
2360,致茂電子,0.002,1000,00991A
2603,長榮海運,0.002,9000,00991A
3042,台灣晶技,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
2337,旺宏電子,0.002,9000,00991A
3231,緯創資通,0.002,9000,00991A
8996,高力熱處,0.002,1000,00991A
8210,勤誠興業,0.001,1000,00991A
2881,富邦金融,0.001,9000,00991A
2882,國泰金融,0.001,9000,00991A
1519,華城電機,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2883,凱基金融,0.0,9000,00991A
3036,文曄科技,0.0,1000,00991A
