Stock_Code,Stock_Name,Weight,Shares,ETF
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,0.59,189988,00988A
2303,聯電,0.56,2500000,00988A
3017,奇鋐,0.5,115000,00988A
AIXA GY,AIXTRON SE,0.5,200000,00988A
AEHR US,AEHR TEST SYSTEMS,0.48,100459,00988A
4062 JP,IBIDEN CO LTD,0.37,60000,00988A
AMD US,ADVANCED MICRO DEVICES,5.3,127179,00990A
LITE US,LUMENTUM HOLDINGS INC,5.12,81912,00990A
AMAT US,APPLIED MATERIALS INC,4.21,94706,00990A
MSFT US,MICROSOFT CORP,4.13,101598,00990A
2330,台積電,3.78,576000,00990A
MU US,MICRON TECHNOLOGY INC,3.34,46405,00990A
IFX GR,INFINEON TECHNOLOGIES AG,3.19,509622,00990A
DELL US,DELL TECHNOLOGIES -C,3.17,89300,00990A
BE US,BLOOM ENERGY CORP- A,3.12,173500,00990A
WDC US,WESTERN DIGITAL CORP,3.02,63342,00990A
SNOW US,SNOWFLAKE INC,2.96,115200,00990A
DDOG US,DATADOG INC - CLASS A,2.63,112200,00990A
NOW US,SERVICENOW INC,2.52,258800,00990A
2308,台達電,2.51,565000,00990A
PANW US,PALO ALTO NETWORKS INC,2.45,84400,00990A
3037,欣興,2.13,1000000,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,2.07,107800,00990A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.06,113500,00990A
NVDA US,NVIDIA CORP,2.04,116300,00990A
285A JP,KIOXIA HOLDINGS CORP,1.99,78300,00990A
2383,台光電,1.85,144000,00990A
SNDK US,SANDISK CORP,1.81,17063,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,1.77,25323,00990A
SHOP US,SHOPIFY INC - CLASS A,1.73,168500,00990A
2454,聯發科,1.7,177000,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.67,102000,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.57,837700,00990A
6857 JP,ADVANTEST CORP,1.56,88100,00990A
ANET US,ARISTA NETWORKS INC,1.36,85900,00990A
GOOGL US,ALPHABET INC-CL A,1.2,38440,00990A
ONTO US,ONTO INNOVATION INC,1.16,51200,00990A
005930 KP,SAMSUNG ELECTRONICS CO LTD,1.15,71925,00990A
6223,旺矽,1.07,75000,00990A
6981 JP,MURATA MANUFACTURING CO LTD,1.07,265200,00990A
AMZN US,AMAZON.COM INC,1.07,45200,00990A
SMTC US,SEMTECH CORP,1.06,103200,00990A
5347,世界,1.02,2498000,00990A
6976 JP,TAIYO YUDEN CO LTD,0.99,177000,00990A
TER US,TERADYNE INC,0.98,30320,00990A
5706 JP,MITSUI KINZOKU CO LTD,0.97,57100,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,0.97,565600,00990A
3711,日月光投控,0.96,641000,00990A
LRCX US,LAM RESEARCH CORP,0.95,37200,00990A
AVGO US,BROADCOM INC,0.93,27280,00990A
2303,聯電,0.86,2612000,00990A
8035 JP,TOKYO ELECTRON LTD,0.78,25900,00990A
2449,京元電子,0.61,1008000,00990A
ON US,ON SEMICONDUCTOR,0.53,74800,00990A
2330,台積電,8.33,1406000,00992A
2383,台光電,7.01,563000,00992A
3017,奇鋐,6.39,1002000,00992A
2059,川湖,6.32,293000,00992A
2345,智邦,6.3,1080000,00992A
3665,貿聯-KY,5.19,991000,00992A
3008,大立光,5.15,520000,00992A
6223,旺矽,4.73,326000,00992A
3037,欣興,4.53,2097000,00992A
2454,聯發科,3.97,406000,00992A
8996,高力,3.83,1630000,00992A
3231,緯創,3.56,7662000,00992A
6187,萬潤,3.06,1220000,00992A
6584,南俊國際,2.52,2231000,00992A
3711,日月光投控,2.48,1629000,00992A
1303,南亞,2.25,5445000,00992A
8021,尖點,2.22,2501000,00992A
2455,全新,2.21,2753000,00992A
3443,創意,2.21,211000,00992A
3661,世芯-KY,1.75,215000,00992A
8299,群聯,1.61,366000,00992A
2308,台達電,1.18,300000,00992A
6669,緯穎,1.14,77000,00992A
4958,臻鼎-KY,1.05,1000000,00992A
7751,竑騰,0.96,310000,00992A
6488,環球晶,0.85,394000,00992A
3189,景碩,0.77,440013,00992A
6515,穎崴,0.66,42000,00992A
7734,印能科技,0.52,56000,00992A
6139,亞翔,0.48,250000,00992A
6805,富世達,0.4,109000,00992A
2337,旺宏,0.37,1343000,00992A
3260,威剛,0.35,358000,00992A
5289,宜鼎,0.34,98000,00992A
3026,禾伸堂,0.25,215000,00992A
3583,辛耘,0.25,147000,00992A
5347,世界,0.24,629000,00992A
1815,富喬,0.15,827000,00992A
3264,欣銓,0.03,72000,00992A
2330,台積電,8.77,1794000,00982A
5536,聖暉*,7.37,3792000,00982A
2454,聯發科,7.16,887000,00982A
6139,亞翔,5.96,3775000,00982A
6669,緯穎,5.87,480000,00982A
2345,智邦,4.0,831000,00982A
6223,旺矽,3.68,307000,00982A
2383,台光電,3.42,333000,00982A
2360,致茂,3.38,837000,00982A
2059,川湖,3.3,185000,00982A
4958,臻鼎-KY,2.76,3178000,00982A
3105,穩懋,2.71,4226000,00982A
2303,聯電,2.25,9256000,00982A
6531,愛普*,2.19,1445000,00982A
3491,昇達科,2.17,988000,00982A
3017,奇鋐,2.14,407000,00982A
6488,環球晶,2.05,1148000,00982A
3008,大立光,2.05,251000,00982A
6257,矽格,1.98,4905000,00982A
3264,欣銓,1.85,4780000,00982A
2377,微星,1.69,5731000,00982A
3583,辛耘,1.63,1181000,00982A
2467,志聖,1.58,1535000,00982A
3702,大聯大,1.38,5766000,00982A
8016,矽創,1.31,2305000,00982A
3711,日月光投控,1.3,1032000,00982A
7769,鴻勁,1.26,95000,00982A
6274,台燿,1.15,458000,00982A
2472,立隆電,1.13,2383000,00982A
2316,楠梓電,1.08,3528000,00982A
3036,文曄,1.04,2455000,00982A
5274,信驊,1.02,30900,00982A
1785,光洋科,0.99,4500000,00982A
2327,國巨*,0.96,844000,00982A
2351,順德,0.76,2366000,00982A
8996,高力,0.74,382000,00982A
2376,技嘉,0.72,1081000,00982A
6278,台表科,0.71,2363000,00982A
3529,力旺,0.46,93000,00982A
6831,邁科,0.35,304000,00982A
6239,力成,0.35,710000,00982A
2451,創見,0.31,530000,00982A
2885,元大金,0.3,2128420,00982A
6187,萬潤,0.19,91000,00982A
3231,緯創,0.12,300000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
2368,金像電,0.0,2000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
1519,華城,0.0,600,00982A
8358,金居,0.0,1000,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,14.11,5400000,00991A
2383,台光電子,7.577,1380000,00991A
2408,南亞科技,5.683,13000000,00991A
2454,聯發科技,4.742,1100000,00991A
2327,國巨股份,4.564,7500000,00991A
2345,智邦科技,4.531,1760000,00991A
2059,川湖科技,4.522,475000,00991A
3037,欣興電子,4.387,4600000,00991A
6223,旺矽科技,4.384,685000,00991A
6669,緯穎科技,3.397,520000,00991A
8046,南亞電路,3.152,3000000,00991A
3017,奇鋐科技,3.093,1100000,00991A
6274,台燿科技,2.892,2150000,00991A
3711,日月光投,2.858,4250000,00991A
7769,鴻勁精密,2.833,400000,00991A
3189,景碩科技,2.463,3200000,00991A
8299,群聯電子,2.406,1240000,00991A
5274,信驊科技,1.858,105500,00991A
3665,貿聯-KY,1.617,700000,00991A
2360,致茂電子,1.513,700000,00991A
2308,台達電子,1.498,860000,00991A
3026,禾伸堂企,1.368,2700000,00991A
3231,緯創資通,1.025,5000000,00991A
3653,健策精密,0.54,130000,00991A
2404,漢唐集成,0.487,400000,00991A
2881,富邦金融,0.457,3200000,00991A
2885,元大金融,0.24,3200000,00991A
3008,大立光電,0.004,1000,00991A
2382,廣達電腦,0.003,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2603,長榮海運,0.002,9000,00991A
5347,世界先進,0.001,9000,00991A
2882,國泰金融,0.001,9000,00991A
2357,華碩電腦,0.001,1000,00991A
2379,瑞昱半導,0.001,1000,00991A
2891,中國信託,0.001,9000,00991A
2886,兆豐金融,0.001,9000,00991A
2880,華南金融,0.0,9000,00991A
3044,健鼎科技,0.0,1000,00991A
2449,京元電子,0.0,1450,00991A
2887,台新新光,0.0,9000,00991A
2890,永豐金融,0.0,9000,00991A
2883,凱基金融,0.0,9000,00991A
2884,玉山金融,0.0,9000,00991A
3036,文曄科技,0.0,1000,00991A
2912,統一超商,0.0,1000,00991A
2313,華通電腦,0.0,1253,00991A
2412,中華電信,0.0,1000,00991A
3045,台灣大哥,0.0,1000,00991A
1216,統一企業,0.0,1000,00991A
2330,台積電,8.44,10740000,00981A
2383,台光電,7.92,4797000,00981A
2454,聯發科,6.82,5259000,00981A
6669,緯穎,5.32,2708000,00981A
3037,欣興,5.16,17992000,00981A
2345,智邦,4.97,6419000,00981A
3017,奇鋐,4.91,5801000,00981A
6223,旺矽,4.7,2443000,00981A
2327,國巨*,4.66,25437000,00981A
3665,貿聯-KY,3.56,5130848,00981A
2303,聯電,3.43,87718000,00981A
3711,日月光投控,3.3,16327000,00981A
2308,台達電,3.11,5932000,00981A
8046,南電,3.01,9519000,00981A
3653,健策,2.97,2375000,00981A
5274,信驊,2.41,454900,00981A
2368,金像電,2.19,7579000,00981A
6274,台燿,2.12,5229000,00981A
6805,富世達,0.95,1957000,00981A
2449,京元電子,0.87,11295450,00981A
8210,勤誠,0.83,2297000,00981A
6187,萬潤,0.44,1334000,00981A
2360,致茂,0.31,472000,00981A
1590,亞德客-KY,0.25,528000,00981A
4979,華星光,0.25,1874000,00981A
4958,臻鼎-KY,0.24,1682000,00981A
6510,精測,0.23,261000,00981A
6515,穎崴,0.19,93000,00981A
6278,台表科,0.16,3250000,00981A
6271,同欣電,0.12,2224000,00981A
2408,南亞科,0.12,940000,00981A
6191,精成科,0.11,3988000,00981A
3376,新日興,0.1,1741000,00981A
3264,欣銓,0.09,1508000,00981A
2049,上銀,0.05,430000,00981A
6147,頎邦,0.04,938000,00981A
4966,譜瑞-KY,0.03,140000,00981A
2002,中鋼,0.03,5163000,00981A
8996,高力,0.0,1000,00981A
8358,金居,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,1000,00981A
3008,大立光,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
3533,嘉澤,0.0,1000,00981A
6488,環球晶,0.0,1000,00981A
2313,華通,0.0,1000,00981A
8150,南茂,0.0,1000,00981A
2317,鴻海,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
