Stock_Code,Stock_Name,Weight,Shares,ETF
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),4.98,184500,00988A
LITE US,LUMENTUM HOLDINGS INC,4.77,102000,00988A
3037,欣興,4.6,2600000,00988A
2383,台光電,4.2,445000,00988A
AMAT US,APPLIED MATERIALS INC,4.05,135000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),3.61,70000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.58,1350000,00988A
2330,台積電,3.18,750000,00988A
2454,聯發科,3.14,445000,00988A
285A JP,KIOXIA HOLDINGS CORP,3.13,180000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,3.1,225000,00988A
PANW US,PALO ALTO NETWORKS INC,2.76,125000,00988A
TSEM US,TOWER SEMICONDUCTOR LTD,2.71,186825,00988A
6223,旺矽,2.69,242000,00988A
WDC US,WESTERN DIGITAL CORP,2.64,105000,00988A
BE US,BLOOM ENERGY CORP- A,2.54,210000,00988A
MRVL US,MARVELL TECHNOLOGY INC,2.46,205000,00988A
SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),2.21,115000,00988A
3711,日月光投控,2.02,1800000,00988A
NOW US,SERVICENOW INC,1.98,270000,00988A
6871 JP,MICRONICS JAPAN CO LTD,1.86,370000,00988A
COHR US,COHERENT INC,1.77,95000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,1.76,425000,00988A
2327,國巨*,1.58,1550000,00988A
6976 JP,TAIYO YUDEN CO LTD,1.56,450000,00988A
SNDK US,SANDISK CORP,1.49,21000,00988A
MPWR US,MONOLITHIC POWER SYSTEMS INC,1.43,18000,00988A
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1.35,1249899,00988A
6997 JP,NIPPON CHEMI-CON CORP,1.34,1275100,00988A
LMT US,LOCKHEED MARTIN CORP,1.32,38000,00988A
TER US,TERADYNE INC,1.15,55000,00988A
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,1.09,291988,00988A
3017,奇鋐,1.06,215000,00988A
2308,台達電,1.06,328000,00988A
6787 JP,MEIKO ELECTRONICS CO LTD,0.98,160000,00988A
FORM US,FORMFACTOR INC,0.97,150454,00988A
AEHR US,AEHR TEST SYSTEMS,0.86,140344,00988A
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,0.83,110000,00988A
3665,貿聯-KY,0.74,190000,00988A
2303,聯電,0.55,2500000,00988A
AIXA GY,AIXTRON SE,0.54,200000,00988A
9988 HK,ALIBABA GROUP HOLDING LTD,0.46,500000,00988A
VECO US,VEECO INSTRUMENTS INC,0.02,7952,00988A
LITE US,LUMENTUM HOLDINGS INC,6.79,101272,00990A
MSFT US,MICROSOFT CORP,4.75,113798,00990A
AMAT US,APPLIED MATERIALS INC,4.08,94706,00990A
2330,台積電,3.51,576000,00990A
MU US,MICRON TECHNOLOGY INC,3.3,46405,00990A
SNOW US,SNOWFLAKE INC,3.18,115200,00990A
BE US,BLOOM ENERGY CORP- A,3.01,173500,00990A
3037,欣興,2.91,1146000,00990A
DELL US,DELL TECHNOLOGIES -C,2.84,75300,00990A
AMD US,ADVANCED MICRO DEVICES,2.82,72879,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.68,36111,00990A
PANW US,PALO ALTO NETWORKS INC,2.68,84400,00990A
2454,聯發科,2.48,245000,00990A
2383,台光電,2.45,181000,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,2.41,115500,00990A
285A JP,KIOXIA HOLDINGS CORP,2.25,90100,00990A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.25,113500,00990A
MRVL US,MARVELL TECHNOLOGY INC,2.25,131000,00990A
SHOP US,SHOPIFY INC - CLASS A,2.16,168500,00990A
COHR US,COHERENT CORP,2.06,76979,00990A
2308,台達電,2.05,441000,00990A
IFX GR,INFINEON TECHNOLOGIES AG,1.98,332843,00990A
DDOG US,DATADOG INC - CLASS A,1.95,90800,00990A
WDC US,WESTERN DIGITAL CORP,1.78,49262,00990A
SNDK US,SANDISK CORP,1.74,17063,00990A
5801 JP,FURUKAWA ELECTRIC CO LTD,1.67,811800,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.67,837700,00990A
6981 JP,MURATA MANUFACTURING CO LTD,1.63,427700,00990A
NVDA US,NVIDIA CORP,1.58,87900,00990A
6857 JP,ADVANTEST CORP,1.57,88100,00990A
SMTC US,SEMTECH CORP,1.29,118700,00990A
6223,旺矽,1.2,75000,00990A
AXTI US,AXT INC,1.13,185020,00990A
NET US,CLOUDFLARE INC - CLASS A,1.06,41300,00990A
WDAY US,WORKDAY INC-CLASS A,1.04,68200,00990A
3711,日月光投控,1.03,641000,00990A
NOW US,SERVICENOW INC,1.03,98200,00990A
AVGO US,BROADCOM INC,1.02,29320,00990A
U US,UNITY SOFTWARE INC,1.01,285200,00990A
RBRK US,RUBRIK INC-A,0.99,122500,00990A
6274,台燿,0.95,255000,00990A
LRCX US,LAM RESEARCH CORP,0.94,37200,00990A
TER US,TERADYNE INC,0.91,30320,00990A
3665,貿聯-KY,0.9,160000,00990A
ALAB US,ASTERA LABS INC,0.89,34000,00990A
2303,聯電,0.82,2612000,00990A
2449,京元電子,0.64,1008000,00990A
PLTR US,PALANTIR TECHNOLOGIES INC-A,0.61,41926,00990A
AEHR US,AEHR TEST SYSTEMS,0.52,59400,00990A
2330,台積電,8.42,1794000,00982A
2454,聯發科,6.87,872000,00982A
5536,聖暉*,6.79,3679000,00982A
6139,亞翔,6.17,3875000,00982A
6669,緯穎,5.93,510000,00982A
2059,川湖,4.47,185000,00982A
6223,旺矽,3.8,307000,00982A
2383,台光電,3.55,327000,00982A
2345,智邦,3.42,817000,00982A
2360,致茂,3.41,837000,00982A
3105,穩懋,3.11,4276000,00982A
4958,臻鼎-KY,3.05,3178000,00982A
3491,昇達科,2.47,988000,00982A
6531,愛普*,2.35,1440000,00982A
3017,奇鋐,2.2,407000,00982A
2303,聯電,2.2,9109000,00982A
3008,大立光,2.12,248000,00982A
3264,欣銓,2.06,4780000,00982A
6257,矽格,1.93,4821000,00982A
6488,環球晶,1.89,1134000,00982A
2377,微星,1.71,5678000,00982A
3583,辛耘,1.59,1158000,00982A
2467,志聖,1.57,1505000,00982A
6274,台燿,1.42,450000,00982A
3702,大聯大,1.4,5678000,00982A
8016,矽創,1.36,2270000,00982A
3711,日月光投控,1.25,1016000,00982A
2316,楠梓電,1.17,3471000,00982A
7769,鴻勁,1.16,93000,00982A
3036,文曄,1.04,2404000,00982A
5274,信驊,0.96,29900,00982A
1785,光洋科,0.92,4384000,00982A
2327,國巨*,0.84,696000,00982A
8996,高力,0.8,382000,00982A
2351,順德,0.77,2316000,00982A
6278,台表科,0.76,2310000,00982A
2472,立隆電,0.73,1533000,00982A
3529,力旺,0.48,93000,00982A
6239,力成,0.39,710000,00982A
6831,邁科,0.36,300000,00982A
2376,技嘉,0.3,443000,00982A
2451,創見,0.29,521000,00982A
2885,元大金,0.29,2128420,00982A
6187,萬潤,0.19,91000,00982A
6446,藥華藥,0.12,42000,00982A
3231,緯創,0.03,91000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
2368,金像電,0.0,2000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
1519,華城,0.0,660,00982A
8358,金居,0.0,1000,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,13.92,5200000,00991A
2383,台光電子,8.847,1430000,00991A
2408,南亞科技,7.652,14000000,00991A
2059,川湖科技,6.883,500000,00991A
3037,欣興電子,5.544,5000000,00991A
2327,國巨股份,5.31,7700000,00991A
2454,聯發科技,5.167,1150000,00991A
6223,旺矽科技,5.082,720000,00991A
2345,智邦科技,4.296,1800000,00991A
6274,台燿科技,4.126,2300000,00991A
8046,南亞電路,3.856,3000000,00991A
6669,緯穎科技,3.778,570000,00991A
3017,奇鋐科技,3.702,1200000,00991A
3189,景碩科技,3.388,3600000,00991A
3711,日月光投,3.234,4600000,00991A
8299,群聯電子,3.037,1300000,00991A
7769,鴻勁精密,2.839,400000,00991A
5274,信驊科技,2.214,120500,00991A
3026,禾伸堂企,1.95,2700000,00991A
3231,緯創資通,1.921,9000000,00991A
3665,貿聯-KY,1.107,450000,00991A
3653,健策精密,1.045,230000,00991A
2885,元大金融,0.029,381000,00991A
3008,大立光電,0.005,1000,00991A
2382,廣達電腦,0.003,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2360,致茂電子,0.002,1000,00991A
2603,長榮海運,0.002,9000,00991A
2308,台達電子,0.002,1000,00991A
5347,世界先進,0.002,9000,00991A
2404,漢唐集成,0.001,1000,00991A
2881,富邦金融,0.001,9000,00991A
2882,國泰金融,0.001,9000,00991A
2357,華碩電腦,0.001,1000,00991A
2379,瑞昱半導,0.001,1000,00991A
2891,中國信託,0.001,9000,00991A
2880,華南金融,0.0,9000,00991A
2886,兆豐金融,0.0,9000,00991A
3044,健鼎科技,0.0,1000,00991A
2887,台新新光,0.0,9000,00991A
2890,永豐金融,0.0,9000,00991A
2883,凱基金融,0.0,9000,00991A
2884,玉山金融,0.0,9000,00991A
2449,京元電子,0.0,1450,00991A
3036,文曄科技,0.0,1000,00991A
2912,統一超商,0.0,1000,00991A
2313,華通電腦,0.0,1253,00991A
2412,中華電信,0.0,1000,00991A
3045,台灣大哥,0.0,1000,00991A
1216,統一企業,0.0,1000,00991A
