Stock_Code,Stock_Name,Weight,Shares,ETF
AMAT US,APPLIED MATERIALS INC,3.99,135000,00988A
2383,台光電,3.52,410000,00988A
6981 JP,MURATA MANUFACTURING CO LTD,3.48,1350000,00988A
3037,欣興,3.46,2400000,00988A
2330,台積電,3.45,750000,00988A
009150 KS,Samsung Electro-Mechanics co(009150 ks),3.19,65000,00988A
LITE US,LUMENTUM HOLDINGS INC,3.14,77000,00988A
2454,聯發科,2.93,445000,00988A
285A JP,KIOXIA HOLDINGS CORP,2.86,180000,00988A
IFX GY,INFINEON TECHNOLOGIES AG,2.63,625000,00988A
WDC US,WESTERN DIGITAL CORP,2.5,80000,00988A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,2.4,200000,00988A
TSEM US,TOWER SEMICONDUCTOR LTD,2.38,186825,00988A
BE US,BLOOM ENERGY CORP- A,2.33,210000,00988A
8035 JP,TOKYO ELECTRON LTD,2.28,110000,00988A
3665,貿聯-KY,2.27,520000,00988A
NOW US,SERVICENOW INC,2.12,270000,00988A
SNDK US,SANDISK CORP,1.93,28000,00988A
PANW US,PALO ALTO NETWORKS INC,1.92,90000,00988A
6223,旺矽,1.9,190000,00988A
3711,日月光投控,1.88,1800000,00988A
6871 JP,MICRONICS JAPAN CO LTD,1.72,370000,00988A
6976 JP,TAIYO YUDEN CO LTD,1.68,450000,00988A
2327,國巨*,1.64,1550000,00988A
LMT US,LOCKHEED MARTIN CORP,1.47,38000,00988A
MRVL US,MARVELL TECHNOLOGY INC,1.44,130000,00988A
6997 JP,NIPPON CHEMI-CON CORP,1.36,1275100,00988A
FTNT US,FORTINET INC,1.04,100000,00988A
2308,台達電,1.0,320000,00988A
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,0.98,899909,00988A
6920 JP,LASERTEC CORP,0.92,65000,00988A
VECO US,VEECO INSTRUMENTS INC,0.9,310000,00988A
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,0.69,189988,00988A
3436 JP,SUMCO CORP,0.61,500000,00988A
2303,聯電,0.54,2500000,00988A
AIXA GY,AIXTRON SE,0.51,200000,00988A
3017,奇鋐,0.5,115000,00988A
4062 JP,IBIDEN CO LTD,0.33,60000,00988A
AEHR US,AEHR TEST SYSTEMS,0.05,10459,00988A
AMD US,ADVANCED MICRO DEVICES,5.27,127179,00990A
LITE US,LUMENTUM HOLDINGS INC,4.76,81912,00990A
AMAT US,APPLIED MATERIALS INC,3.99,94706,00990A
2330,台積電,3.77,576000,00990A
MU US,MICRON TECHNOLOGY INC,3.31,46405,00990A
DELL US,DELL TECHNOLOGIES -C,3.18,89300,00990A
IFX GR,INFINEON TECHNOLOGIES AG,3.03,509622,00990A
NOW US,SERVICENOW INC,2.89,258800,00990A
SNOW US,SNOWFLAKE INC,2.89,106100,00990A
WDC US,WESTERN DIGITAL CORP,2.82,63342,00990A
BE US,BLOOM ENERGY CORP- A,2.74,173500,00990A
DDOG US,DATADOG INC - CLASS A,2.61,102500,00990A
2308,台達電,2.52,565000,00990A
MSFT US,MICROSOFT CORP,2.43,64400,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.32,33939,00990A
META US,META PLATFORMS INC-CLASS A,2.18,38640,00990A
NVDA US,NVIDIA CORP,2.13,116300,00990A
SHOP US,SHOPIFY INC - CLASS A,2.1,168500,00990A
3037,欣興,2.05,1000000,00990A
285A JP,KIOXIA HOLDINGS CORP,1.77,78300,00990A
2383,台光電,1.76,144000,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,1.7,93700,00990A
SNDK US,SANDISK CORP,1.67,17063,00990A
WDAY US,WORKDAY INC-CLASS A,1.67,102900,00990A
2454,聯發科,1.66,177000,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.61,102000,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.56,837700,00990A
PANW US,PALO ALTO NETWORKS INC,1.56,51500,00990A
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,1.44,84300,00990A
7735 JP,SCREEN HOLDINGS CO LTD,1.43,207100,00990A
ANET US,ARISTA NETWORKS INC,1.31,85900,00990A
GOOGL US,ALPHABET INC-CL A,1.25,38440,00990A
6976 JP,TAIYO YUDEN CO LTD,1.11,208300,00990A
ONTO US,ONTO INNOVATION INC,1.08,51200,00990A
6223,旺矽,1.07,75000,00990A
UCTT US,ULTRA CLEAN HOLDINGS INC,1.07,159184,00990A
SMTC US,SEMTECH CORP,1.03,103200,00990A
5347,世界,0.99,2498000,00990A
AMZN US,AMAZON.COM INC,0.99,45200,00990A
6981 JP,MURATA MANUFACTURING CO LTD,0.97,265200,00990A
AVGO US,BROADCOM INC,0.97,27280,00990A
3711,日月光投控,0.95,641000,00990A
8035 JP,TOKYO ELECTRON LTD,0.9,30500,00990A
2303,聯電,0.85,2775000,00990A
6274,台燿,0.81,268000,00990A
2449,京元電子,0.64,1008000,00990A
ON US,ON SEMICONDUCTOR,0.57,74800,00990A
GLW US,CORNING INC,0.33,27768,00990A
2330,台積電,9.39,1406000,00992A
2383,台光電,7.36,563000,00992A
3017,奇鋐,6.41,1002000,00992A
2059,川湖,6.34,293000,00992A
2345,智邦,6.33,1080000,00992A
3665,貿聯-KY,5.53,955000,00992A
6223,旺矽,4.74,326000,00992A
3008,大立光,4.73,420000,00992A
3037,欣興,4.55,2097000,00992A
2454,聯發科,3.98,406000,00992A
8996,高力,3.84,1630000,00992A
6187,萬潤,3.12,1220000,00992A
6584,南俊國際,2.75,2231000,00992A
3231,緯創,2.75,5662000,00992A
3711,日月光投控,2.49,1629000,00992A
8021,尖點,2.23,2501000,00992A
2455,全新,2.21,2753000,00992A
3443,創意,2.21,211000,00992A
3661,世芯-KY,1.81,215000,00992A
8299,群聯,1.66,366000,00992A
6669,緯穎,1.14,77000,00992A
3026,禾伸堂,1.06,821000,00992A
7751,竑騰,1.05,310000,00992A
6488,環球晶,0.93,394000,00992A
3189,景碩,0.77,440013,00992A
6515,穎崴,0.67,42000,00992A
7734,印能科技,0.52,56000,00992A
6139,亞翔,0.49,250000,00992A
3260,威剛,0.41,358000,00992A
6805,富世達,0.41,109000,00992A
2337,旺宏,0.37,1343000,00992A
5289,宜鼎,0.35,98000,00992A
3363,上詮,0.26,200000,00992A
3583,辛耘,0.26,147000,00992A
3264,欣銓,0.04,72000,00992A
3491,昇達科,0.0,1000,00992A
2330,台積電,10.35,1967000,00982A
5536,聖暉*,8.2,3792000,00982A
2454,聯發科,6.85,887000,00982A
6669,緯穎,4.96,424000,00982A
6139,亞翔,4.95,3225000,00982A
2345,智邦,3.84,831000,00982A
2360,致茂,3.81,837000,00982A
6223,旺矽,3.52,307000,00982A
2383,台光電,3.43,333000,00982A
2059,川湖,3.15,185000,00982A
4958,臻鼎-KY,2.85,3178000,00982A
3105,穩懋,2.7,4226000,00982A
2303,聯電,2.43,9256000,00982A
3008,大立光,2.2,248000,00982A
3491,昇達科,2.18,988000,00982A
6488,環球晶,2.13,1148000,00982A
3017,奇鋐,2.05,407000,00982A
6257,矽格,2.0,4824000,00982A
2377,微星,1.86,5731000,00982A
3264,欣銓,1.84,4780000,00982A
6531,愛普*,1.65,1140000,00982A
3583,辛耘,1.64,1159000,00982A
2467,志聖,1.59,1507000,00982A
3702,大聯大,1.43,5680000,00982A
8016,矽創,1.38,2272000,00982A
7769,鴻勁,1.27,95000,00982A
3711,日月光投控,1.24,1032000,00982A
2472,立隆電,1.15,2383000,00982A
6274,台燿,1.1,458000,00982A
2316,楠梓電,1.09,3528000,00982A
3036,文曄,1.05,2404000,00982A
5274,信驊,0.97,30900,00982A
1785,光洋科,0.97,4500000,00982A
2327,國巨*,0.92,844000,00982A
2376,技嘉,0.82,1074000,00982A
6278,台表科,0.72,2311000,00982A
8996,高力,0.71,382000,00982A
2351,順德,0.55,1733000,00982A
3529,力旺,0.51,93000,00982A
6239,力成,0.36,710000,00982A
2451,創見,0.34,530000,00982A
2885,元大金,0.32,2128420,00982A
6187,萬潤,0.18,91000,00982A
3231,緯創,0.11,300000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
6831,邁科,0.0,4000,00982A
2368,金像電,0.0,2000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
1519,華城,0.0,600,00982A
8358,金居,0.0,1000,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,13.374,4000000,00991A
2383,台光電子,8.702,1330000,00991A
2408,南亞科技,6.466,13000000,00991A
2454,聯發科技,5.298,1080000,00991A
2327,國巨股份,5.192,7500000,00991A
2345,智邦科技,4.988,1700000,00991A
6223,旺矽科技,4.949,680000,00991A
2059,川湖科技,4.872,450000,00991A
3037,欣興電子,4.614,4250000,00991A
8046,南亞電路,3.808,3000000,00991A
6669,緯穎科技,3.344,450000,00991A
6274,台燿科技,3.293,2150000,00991A
3711,日月光投,3.216,4200000,00991A
7769,鴻勁精密,3.068,360000,00991A
3017,奇鋐科技,2.88,900000,00991A
3189,景碩科技,2.805,3200000,00991A
8299,群聯電子,2.72,1200000,00991A
5274,信驊科技,1.912,95500,00991A
2360,致茂電子,1.911,660000,00991A
3026,禾伸堂企,1.75,2700000,00991A
3665,貿聯-KY,1.709,590000,00991A
2308,台達電子,1.531,660000,00991A
2404,漢唐集成,1.224,799000,00991A
3008,大立光電,0.006,1000,00991A
3653,健策精密,0.005,1000,00991A
2382,廣達電腦,0.004,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2603,長榮海運,0.003,9000,00991A
2313,華通電腦,0.002,9253,00991A
3231,緯創資通,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
2881,富邦金融,0.002,9000,00991A
2882,國泰金融,0.001,9000,00991A
2357,華碩電腦,0.001,1000,00991A
2379,瑞昱半導,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
2886,兆豐金融,0.001,9000,00991A
2884,玉山金融,0.001,9000,00991A
2880,華南金融,0.001,9000,00991A
2890,永豐金融,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2449,京元電子,0.0,1450,00991A
2887,台新新光,0.0,9000,00991A
2883,凱基金融,0.0,9000,00991A
2912,統一超商,0.0,1000,00991A
3036,文曄科技,0.0,1000,00991A
2412,中華電信,0.0,1000,00991A
1216,統一企業,0.0,1000,00991A
3045,台灣大哥,0.0,1000,00991A
2330,台積電,9.71,10740000,00981A
2383,台光電,8.34,4715000,00981A
2454,聯發科,6.89,5200000,00981A
3037,欣興,5.23,17833000,00981A
2345,智邦,5.09,6419000,00981A
6669,緯穎,4.92,2449000,00981A
6223,旺矽,4.81,2443000,00981A
2327,國巨*,4.76,25437000,00981A
3017,奇鋐,4.75,5496000,00981A
2303,聯電,3.95,87718000,00981A
3665,貿聯-KY,3.83,4898848,00981A
2308,台達電,3.54,5642000,00981A
3711,日月光投控,3.38,16327000,00981A
8046,南電,3.27,9519000,00981A
3653,健策,2.95,2297000,00981A
5274,信驊,2.46,454900,00981A
2368,金像電,2.24,7579000,00981A
6274,台燿,2.16,5229000,00981A
6805,富世達,0.99,1957000,00981A
8210,勤誠,0.9,2297000,00981A
2449,京元電子,0.63,7543450,00981A
6187,萬潤,0.46,1334000,00981A
1590,亞德客-KY,0.29,528000,00981A
4979,華星光,0.27,1874000,00981A
6510,精測,0.27,289000,00981A
4958,臻鼎-KY,0.26,1682000,00981A
6515,穎崴,0.2,93000,00981A
6278,台表科,0.19,3610000,00981A
6271,同欣電,0.15,2470000,00981A
6147,頎邦,0.14,2822000,00981A
6191,精成科,0.13,3988000,00981A
2408,南亞科,0.13,940000,00981A
3376,新日興,0.11,1741000,00981A
3264,欣銓,0.1,1508000,00981A
5439,高技,0.04,526000,00981A
2002,中鋼,0.04,5163000,00981A
4966,譜瑞-KY,0.03,140000,00981A
8996,高力,0.0,1000,00981A
8358,金居,0.0,1000,00981A
3661,世芯-KY,0.0,1000,00981A
3443,創意,0.0,1000,00981A
2439,美律,0.0,1000,00981A
3008,大立光,0.0,1000,00981A
2382,廣達,0.0,1000,00981A
3533,嘉澤,0.0,1000,00981A
6488,環球晶,0.0,1000,00981A
2313,華通,0.0,1000,00981A
8150,南茂,0.0,1000,00981A
2317,鴻海,0.0,1000,00981A
5347,世界,0.0,1000,00981A
2481,強茂,0.0,5000,00981A
