Stock_Code,Stock_Name,Weight,Shares,ETF
CRWD US,CROWDSTRIKE HOLDINGS INC - A,1.03,28000,00988A
3017,奇鋐,0.88,215000,00988A
NVDA US,NVIDIA CORP(輝達公司),0.84,75000,00988A
2360,致茂,0.8,200000,00988A
6920 JP,LASERTEC CORP,0.79,50000,00988A
DDOG US,DATADOG INC - CLASS A,0.75,60000,00988A
SOI FP,S.O.I.T.E.C.,0.73,90000,00988A
AXTI US,AXT INC,0.71,140000,00988A
6274,台燿,0.64,230000,00988A
6963 JP,ROHM CO LTD,0.57,332900,00988A
2303,聯電,0.48,2000000,00988A
7769,鴻勁,0.46,36000,00988A
SNDK US,SANDISK CORP,6.27,43653,00990A
MU US,MICRON TECHNOLOGY INC,5.86,79671,00990A
285A JP,KIOXIA HOLDINGS CORP,5.52,129500,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,4.59,46909,00990A
LITE US,LUMENTUM HOLDINGS INC,4.47,70905,00990A
6976 JP,TAIYO YUDEN CO LTD,4.12,453700,00990A
AMD US,ADVANCED MICRO DEVICES,4.12,112579,00990A
2308,台達電,3.79,744000,00990A
MRVL US,MARVELL TECHNOLOGY INC,3.24,161300,00990A
2454,聯發科,3.06,294000,00990A
6981 JP,MURATA MANUFACTURING CO LTD,2.7,569200,00990A
AMAT US,APPLIED MATERIALS INC,2.53,61746,00990A
WDC US,WESTERN DIGITAL CORP,2.31,47062,00990A
BE US,BLOOM ENERGY CORP- A,2.24,110600,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.14,326919,00990A
000660 KP,SK HYNIX INC,2.1,18426,00990A
4062 JP,IBIDEN CO LTD,2.02,200000,00990A
2330,台積電,1.99,363000,00990A
LRCX US,LAM RESEARCH CORP,1.95,73173,00990A
SNOW US,SNOWFLAKE INC,1.91,111000,00990A
3436 JP,SUMCO CORP,1.78,954000,00990A
STX US,SEAGATE TECHNOLOGY HOLDINGS,1.75,23600,00990A
3037,欣興,1.73,773000,00990A
2383,台光電,1.68,144000,00990A
ARM US,ARM HOLDINGS PLC-ADR,1.49,52242,00990A
VECO US,VEECO INSTRUMENTS INC,1.39,255500,00990A
COHR US,COHERENT CORP,1.37,49560,00990A
STM US,STMICROELECTRONICS NV-NY SHS,1.37,254800,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.22,604000,00990A
VSH US,VISHAY INTERTECHNOLOGY INC,1.17,267800,00990A
SMTC US,SEMTECH CORP,1.13,96600,00990A
6223,旺矽,1.1,75000,00990A
WOLF US,WOLFSPEED INC,1.04,320400,00990A
VICR US,VICOR CORP,1.0,43400,00990A
6274,台燿,0.99,268000,00990A
MKSI US,MKS INC,0.99,37300,00990A
5347,世界,0.98,2498000,00990A
6997 JP,NIPPON CHEMI-CON CORP,0.98,479600,00990A
6146 JP,DISCO CORP,0.96,26100,00990A
AIXA GR,AIXTRON SE,0.95,202732,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,0.94,48382,00990A
NOK US,NOKIA CORP-SPON ADR,0.91,901410,00990A
3443,創意,0.78,69000,00990A
7220 JP,MUSASHI SEIMITSU INDUSTRY CO,0.77,355300,00990A
3665,貿聯-KY,0.7,144000,00990A
4958,臻鼎-KY,0.67,468000,00990A
2360,致茂,0.55,103000,00990A
5274,信驊,0.41,10000,00990A
2330,台積電,8.68,1706000,00992A
2383,台光電,6.24,563000,00992A
8996,高力,5.27,1630000,00992A
2345,智邦,5.2,977000,00992A
3017,奇鋐,5.09,1009000,00992A
6223,旺矽,4.46,326000,00992A
3037,欣興,4.42,2097000,00992A
3665,貿聯-KY,4.26,955000,00992A
2059,川湖,4.14,293000,00992A
2454,聯發科,3.86,406000,00992A
3443,創意,3.37,311000,00992A
2327,國巨*,3.29,1566000,00992A
6187,萬潤,3.0,1220000,00992A
6515,穎崴,2.92,145000,00992A
6584,南俊國際,2.88,2204000,00992A
3008,大立光,2.85,260000,00992A
2368,金像電,2.76,945000,00992A
2455,全新,2.51,2753000,00992A
3661,世芯-KY,2.41,262000,00992A
8299,群聯,2.21,445000,00992A
3105,穩懋,2.16,1949000,00992A
3711,日月光投控,2.07,1629000,00992A
3653,健策,1.82,214000,00992A
8021,尖點,1.73,1501000,00992A
2308,台達電,1.58,344000,00992A
7769,鴻勁,1.42,91000,00992A
7751,竑騰,1.16,375000,00992A
3583,辛耘,1.0,566000,00992A
3189,景碩,0.66,440013,00992A
2303,聯電,0.6,2000000,00992A
2337,旺宏,0.46,1343000,00992A
3363,上詮,0.44,300000,00992A
6139,亞翔,0.43,250000,00992A
7734,印能科技,0.4,56000,00992A
6805,富世達,0.4,109000,00992A
5289,宜鼎,0.39,98000,00992A
3260,威剛,0.32,358000,00992A
2360,致茂,0.24,50000,00992A
3264,欣銓,0.03,72000,00992A
3491,昇達科,0.0,1000,00992A
2330,台積電,8.83,1967000,00982A
5536,聖暉*,8.41,3754000,00982A
2454,聯發科,7.28,867000,00982A
6139,亞翔,4.46,2941000,00982A
3105,穩懋,4.05,4143000,00982A
4958,臻鼎-KY,3.79,3147000,00982A
2345,智邦,3.78,804000,00982A
6223,旺矽,3.71,307000,00982A
2360,致茂,3.46,823000,00982A
2383,台光電,3.23,330000,00982A
6669,緯穎,2.83,296000,00982A
3491,昇達科,2.82,967000,00982A
2303,聯電,2.37,9007000,00982A
6488,環球晶,2.37,1146000,00982A
2059,川湖,2.28,183000,00982A
3008,大立光,1.95,201000,00982A
6257,矽格,1.89,4687000,00982A
3264,欣銓,1.84,4628000,00982A
3017,奇鋐,1.81,407000,00982A
3583,辛耘,1.75,1121000,00982A
2472,立隆電,1.63,2370000,00982A
2467,志聖,1.61,1461000,00982A
2327,國巨*,1.58,853000,00982A
1785,光洋科,1.49,5527000,00982A
2377,微星,1.47,5688000,00982A
6274,台燿,1.38,440000,00982A
7769,鴻勁,1.28,93000,00982A
8016,矽創,1.23,2211000,00982A
2316,楠梓電,1.19,3374000,00982A
3711,日月光投控,1.13,1008000,00982A
3702,大聯大,1.09,5420000,00982A
8996,高力,1.07,376000,00982A
6285,啟碁,1.03,2014000,00982A
2368,金像電,1.01,392000,00982A
6147,頎邦,0.99,2300000,00982A
3036,文曄,0.97,2311000,00982A
6531,愛普*,0.97,554000,00982A
6278,台表科,0.85,2201000,00982A
2376,技嘉,0.7,1064000,00982A
6239,力成,0.45,700000,00982A
6805,富世達,0.39,121000,00982A
5274,信驊,0.31,9000,00982A
2351,順德,0.31,900000,00982A
2451,創見,0.3,519000,00982A
2885,元大金,0.27,2114420,00982A
6187,萬潤,0.2,91000,00982A
3376,新日興,0.13,359000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,13.914,3650000,00991A
2327,國巨股份,9.672,6150000,00991A
2383,台光電子,7.064,850000,00991A
2408,南亞科技,5.797,8300000,00991A
8299,群聯電子,5.325,1430000,00991A
2454,聯發科技,5.275,740000,00991A
3037,欣興電子,5.053,3200000,00991A
6223,旺矽科技,3.797,370000,00991A
6274,台燿科技,3.603,1350000,00991A
2345,智邦科技,3.589,900000,00991A
5274,信驊科技,3.25,110000,00991A
2308,台達電子,3.169,920000,00991A
7769,鴻勁精密,3.163,270000,00991A
2059,川湖科技,2.751,260000,00991A
8996,高力熱處,2.276,940000,00991A
3017,奇鋐科技,2.268,600000,00991A
3189,景碩科技,2.144,1900000,00991A
8046,南亞電路,2.051,1450000,00991A
4958,臻鼎-KY,2.043,2000000,00991A
6669,緯穎科技,2.03,250000,00991A
2368,金像電子,1.927,880000,00991A
2303,聯華電子,1.902,8500000,00991A
3042,台灣晶技,1.862,5200000,00991A
3665,貿聯-KY,1.837,550000,00991A
8210,勤誠興業,1.72,800000,00991A
6515,穎崴科技,0.015,1000,00991A
3711,日月光投,0.009,9000,00991A
3653,健策精密,0.006,1000,00991A
6510,中華精測,0.006,1000,00991A
2382,廣達電腦,0.005,9000,00991A
2449,京元電子,0.004,9000,00991A
2317,鴻海精密,0.004,9000,00991A
2313,華通電腦,0.004,9000,00991A
2360,致茂電子,0.004,1000,00991A
2344,華邦電子,0.003,9000,00991A
2603,長榮海運,0.003,9000,00991A
3231,緯創資通,0.002,9000,00991A
2337,旺宏電子,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
2404,漢唐集成,0.002,1000,00991A
2881,富邦金融,0.002,9000,00991A
2882,國泰金融,0.002,9000,00991A
3324,雙鴻科技,0.002,1000,00991A
1519,華城電機,0.001,1000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
3036,文曄科技,0.0,1000,00991A
2412,中華電信,0.0,1000,00991A
3045,台灣大哥,0.0,1000,00991A
