Stock_Code,Stock_Name,Weight,Shares,ETF
2303,聯電,1.54,6000000,00988A
FTNT US,FORTINET INC,1.38,160000,00988A
6920 JP,LASERTEC CORP,1.3,87500,00988A
AIXA GY,AIXTRON SE,0.99,380000,00988A
6274,台燿,0.97,375000,00988A
NOW US,SERVICENOW INC,0.9,150000,00988A
3017,奇鋐,0.8,215000,00988A
000660 KS,SK HYNIX INC,0.65,10000,00988A
6278 JP,UNION TOOL CO,0.62,90000,00988A
VECO US,VEECO INSTRUMENTS INC,0.6,200000,00988A
VSH US,VISHAY INTERTECHNOLOGY INC,0.56,250000,00988A
2308,台達電,0.55,175000,00988A
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,0.53,599909,00988A
COHR US,COHERENT INC,0.45,27500,00988A
AMD US,ADVANCED MICRO DEVICES,6.66,163179,00990A
285A JP,KIOXIA HOLDINGS CORP,4.82,152400,00990A
MU US,MICRON TECHNOLOGY INC,4.68,65431,00990A
SNDK US,SANDISK CORP,4.65,36333,00990A
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,3.71,56363,00990A
AMAT US,APPLIED MATERIALS INC,3.67,83386,00990A
LITE US,LUMENTUM HOLDINGS INC,3.57,60872,00990A
6976 JP,TAIYO YUDEN CO LTD,3.28,585200,00990A
6981 JP,MURATA MANUFACTURING CO LTD,2.95,689500,00990A
WDC US,WESTERN DIGITAL CORP,2.69,63342,00990A
2454,聯發科,2.67,294000,00990A
IFX GR,INFINEON TECHNOLOGIES AG,2.61,427856,00990A
2330,台積電,2.6,450000,00990A
2308,台達電,2.53,565000,00990A
BE US,BLOOM ENERGY CORP- A,2.46,138100,00990A
3436 JP,SUMCO CORP,2.31,953500,00990A
MRVL US,MARVELL TECHNOLOGY INC,2.25,135300,00990A
4062 JP,IBIDEN CO LTD,2.07,235100,00990A
LRCX US,LAM RESEARCH CORP,2.03,80473,00990A
DELL US,DELL TECHNOLOGIES -C,1.99,60900,00990A
000660 KP,SK HYNIX INC,1.88,19980,00990A
MKSI US,MKS INC,1.78,66300,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.76,837700,00990A
2383,台光電,1.75,144000,00990A
ANET US,ARISTA NETWORKS INC,1.72,124100,00990A
3037,欣興,1.66,773000,00990A
8035 JP,TOKYO ELECTRON LTD,1.56,46300,00990A
NVDA US,NVIDIA CORP,1.53,98100,00990A
PENG US,PENGUIN SOLUTIONS INC,1.48,250600,00990A
6525 JP,KOKUSAI ELECTRIC CORP,1.43,286400,00990A
7735 JP,SCREEN HOLDINGS CO LTD,1.23,147300,00990A
2303,聯電,1.19,3265000,00990A
ONTO US,ONTO INNOVATION INC,1.19,51200,00990A
6223,旺矽,1.18,75000,00990A
5347,世界,1.06,2498000,00990A
3711,日月光投控,1.02,641000,00990A
UCTT US,ULTRA CLEAN HOLDINGS INC,1.0,133684,00990A
6274,台燿,0.99,268000,00990A
ASML US,ASML HOLDING NV-NY REG SHS,0.84,6340,00990A
VICR US,VICOR CORP,0.84,43400,00990A
6997 JP,NIPPON CHEMI-CON CORP,0.83,479600,00990A
VECO US,VEECO INSTRUMENTS INC,0.74,173000,00990A
4958,臻鼎-KY,0.72,468000,00990A
3443,創意,0.7,69000,00990A
2449,京元電子,0.61,834000,00990A
ON US,ON SEMICONDUCTOR,0.52,74800,00990A
GLW US,CORNING INC,0.32,23068,00990A
2330,台積電,8.43,1406000,00992A
2383,台光電,6.94,563000,00992A
2059,川湖,5.81,293000,00992A
2345,智邦,5.52,977000,00992A
3017,奇鋐,5.27,1002000,00992A
6223,旺矽,5.12,326000,00992A
8996,高力,4.75,1630000,00992A
3037,欣興,4.54,2097000,00992A
3008,大立光,4.44,420000,00992A
3665,貿聯-KY,4.2,955000,00992A
2327,國巨*,3.98,2066000,00992A
6584,南俊國際,3.71,2231000,00992A
2454,聯發科,3.68,406000,00992A
6187,萬潤,2.98,1220000,00992A
2303,聯電,2.62,7000000,00992A
3711,日月光投控,2.59,1629000,00992A
8299,群聯,2.26,445000,00992A
2455,全新,2.15,2753000,00992A
3443,創意,2.1,211000,00992A
6182,合晶,2.08,4500000,00992A
3661,世芯-KY,1.99,215000,00992A
8021,尖點,1.81,1501000,00992A
6515,穎崴,1.73,99000,00992A
6488,環球晶,1.48,394000,00992A
3583,辛耘,1.07,566000,00992A
7751,竑騰,1.04,368000,00992A
3026,禾伸堂,0.93,459000,00992A
3189,景碩,0.88,440013,00992A
6139,亞翔,0.52,250000,00992A
2337,旺宏,0.46,1343000,00992A
3363,上詮,0.43,300000,00992A
7734,印能科技,0.38,56000,00992A
3260,威剛,0.36,358000,00992A
6805,富世達,0.36,109000,00992A
5289,宜鼎,0.35,98000,00992A
3264,欣銓,0.04,72000,00992A
3491,昇達科,0.0,1000,00992A
2330,台積電,9.61,1967000,00982A
5536,聖暉*,8.7,3729000,00982A
2454,聯發科,6.36,861000,00982A
6139,亞翔,5.16,3067000,00982A
4958,臻鼎-KY,4.0,3147000,00982A
6223,旺矽,3.93,307000,00982A
2345,智邦,3.67,798000,00982A
6488,環球晶,3.48,1137000,00982A
2383,台光電,3.28,327000,00982A
3105,穩懋,3.17,4143000,00982A
2360,致茂,3.02,823000,00982A
2059,川湖,2.95,183000,00982A
6669,緯穎,2.95,298000,00982A
2303,聯電,2.73,8952000,00982A
3491,昇達科,2.33,967000,00982A
6257,矽格,2.11,4647000,00982A
3264,欣銓,2.03,4628000,00982A
3017,奇鋐,1.74,407000,00982A
3008,大立光,1.73,201000,00982A
3583,辛耘,1.72,1111000,00982A
2377,微星,1.68,5652000,00982A
2467,志聖,1.56,1446000,00982A
2472,立隆電,1.52,2342000,00982A
8016,矽創,1.37,2193000,00982A
2327,國巨*,1.33,844000,00982A
3702,大聯大,1.32,5473000,00982A
3711,日月光投控,1.29,1000000,00982A
2316,楠梓電,1.26,3388000,00982A
6274,台燿,1.23,438000,00982A
6531,愛普*,1.21,696000,00982A
7769,鴻勁,1.17,91000,00982A
1785,光洋科,1.05,4349000,00982A
3036,文曄,0.94,2283000,00982A
8996,高力,0.89,376000,00982A
6147,頎邦,0.86,2300000,00982A
2368,金像電,0.8,388000,00982A
6278,台表科,0.76,2179000,00982A
2376,技嘉,0.71,1058000,00982A
2351,順德,0.67,1706000,00982A
6239,力成,0.43,700000,00982A
2885,元大金,0.28,2114420,00982A
5274,信驊,0.26,9900,00982A
2451,創見,0.25,519000,00982A
6187,萬潤,0.18,91000,00982A
3376,新日興,0.14,359000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,13.497,4200000,00991A
2383,台光電子,7.92,1200000,00991A
2327,國巨股份,7.129,6900000,00991A
2408,南亞科技,5.83,9800000,00991A
3037,欣興電子,4.759,4100000,00991A
6223,旺矽科技,4.715,560000,00991A
8046,南亞電路,4.625,2700000,00991A
2454,聯發科技,4.617,950000,00991A
8299,群聯電子,4.083,1500000,00991A
2059,川湖科技,3.822,360000,00991A
6274,台燿科技,3.705,2000000,00991A
2345,智邦科技,3.633,1200000,00991A
3189,景碩科技,2.993,2800000,00991A
2303,聯華電子,2.807,14000000,00991A
3711,日月光投,2.724,3200000,00991A
7769,鴻勁精密,2.718,320000,00991A
6669,緯穎科技,2.28,350000,00991A
3026,禾伸堂企,2.165,2000000,00991A
6515,穎崴科技,2.057,220000,00991A
2492,華新科技,1.864,3600000,00991A
3017,奇鋐科技,1.858,660000,00991A
5274,信驊科技,1.078,62500,00991A
2344,華邦電子,1.049,4800000,00991A
2404,漢唐集成,1.023,650000,00991A
3665,貿聯-KY,0.613,260000,00991A
2308,台達電子,0.022,9000,00991A
2368,金像電子,0.012,9000,00991A
4958,臻鼎-KY,0.008,9000,00991A
2382,廣達電腦,0.005,9000,00991A
3653,健策精密,0.004,1000,00991A
6510,中華精測,0.004,1000,00991A
2449,京元電子,0.003,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2313,華通電腦,0.003,9253,00991A
2360,致茂電子,0.002,1000,00991A
2603,長榮海運,0.002,9000,00991A
3042,台灣晶技,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
3231,緯創資通,0.002,9000,00991A
2337,旺宏電子,0.002,9000,00991A
8996,高力熱處,0.002,1000,00991A
8210,勤誠興業,0.001,1000,00991A
2881,富邦金融,0.001,9000,00991A
2882,國泰金融,0.001,9000,00991A
1519,華城電機,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2883,凱基金融,0.0,9000,00991A
3036,文曄科技,0.0,1000,00991A
