Stock_Code,Stock_Name,Weight,Shares,ETF
2454,聯發科,2.03,235000,00990A
3037,欣興,1.94,1000000,00990A
SNDK US,SANDISK CORP,1.89,16293,00990A
MKSI US,MKS INC,1.8,66300,00990A
BE US,BLOOM ENERGY CORP- A,1.78,107900,00990A
6976 JP,TAIYO YUDEN CO LTD,1.77,311900,00990A
3436 JP,SUMCO CORP,1.76,873000,00990A
7735 JP,SCREEN HOLDINGS CO LTD,1.76,207100,00990A
NVDA US,NVIDIA CORP,1.67,98100,00990A
6723 JP,RENESAS ELECTRONICS CORP,1.65,837700,00990A
2383,台光電,1.64,144000,00990A
ASML US,ASML HOLDING NV-NY REG SHS,1.47,10130,00990A
000660 KP,SK HYNIX INC,1.43,14366,00990A
6525 JP,KOKUSAI ELECTRIC CORP,1.3,286400,00990A
UCTT US,ULTRA CLEAN HOLDINGS INC,1.22,159184,00990A
ANET US,ARISTA NETWORKS INC,1.21,85900,00990A
ONTO US,ONTO INNOVATION INC,1.19,51200,00990A
MRVL US,MARVELL TECHNOLOGY INC,1.16,71500,00990A
SNOW US,SNOWFLAKE INC,1.12,48700,00990A
2303,聯電,1.1,3265000,00990A
6223,旺矽,1.06,75000,00990A
3711,日月光投控,0.99,641000,00990A
5347,世界,0.99,2498000,00990A
4062 JP,IBIDEN CO LTD,0.94,116200,00990A
DDOG US,DATADOG INC - CLASS A,0.88,40200,00990A
4958,臻鼎-KY,0.86,693000,00990A
AVGO US,BROADCOM INC,0.86,27280,00990A
TSEM US,TOWER SEMICONDUCTOR LTD,0.79,41500,00990A
6274,台燿,0.78,268000,00990A
SMTC US,SEMTECH CORP,0.69,65600,00990A
2449,京元電子,0.58,834000,00990A
ON US,ON SEMICONDUCTOR,0.54,74800,00990A
GLW US,CORNING INC,0.29,23068,00990A
2330,台積電,8.9,1406000,00992A
2383,台光電,7.14,563000,00992A
2345,智邦,6.29,1080000,00992A
2059,川湖,6.13,293000,00992A
3017,奇鋐,6.1,1002000,00992A
6223,旺矽,5.03,326000,00992A
3665,貿聯-KY,5.01,955000,00992A
3037,欣興,4.54,2097000,00992A
3008,大立光,4.39,420000,00992A
8996,高力,4.21,1630000,00992A
2454,聯發科,3.91,406000,00992A
2327,國巨*,3.63,2066000,00992A
6187,萬潤,3.2,1220000,00992A
6584,南俊國際,3.17,2231000,00992A
3711,日月光投控,2.71,1629000,00992A
2303,聯電,2.47,7000000,00992A
3443,創意,2.28,211000,00992A
8299,群聯,2.17,445000,00992A
2455,全新,2.13,2753000,00992A
3661,世芯-KY,1.97,215000,00992A
6515,穎崴,1.73,99000,00992A
3026,禾伸堂,1.63,909000,00992A
8021,尖點,1.5,1501000,00992A
6488,環球晶,1.25,394000,00992A
7751,竑騰,0.99,318000,00992A
3189,景碩,0.86,440013,00992A
6139,亞翔,0.53,250000,00992A
7734,印能科技,0.46,56000,00992A
2337,旺宏,0.43,1343000,00992A
3363,上詮,0.41,300000,00992A
6805,富世達,0.4,109000,00992A
3260,威剛,0.35,358000,00992A
5289,宜鼎,0.33,98000,00992A
3583,辛耘,0.29,147000,00992A
3264,欣銓,0.04,72000,00992A
3491,昇達科,0.0,1000,00992A
2330,台積電,9.71,1967000,00982A
5536,聖暉*,9.2,3775000,00982A
2454,聯發科,6.53,869000,00982A
6139,亞翔,5.17,3099000,00982A
6223,旺矽,3.7,307000,00982A
2345,智邦,3.69,812000,00982A
2360,致茂,3.46,837000,00982A
4958,臻鼎-KY,3.31,3178000,00982A
2383,台光電,3.29,332000,00982A
6669,緯穎,3.1,303000,00982A
2059,川湖,3.02,185000,00982A
3105,穩懋,2.94,4226000,00982A
6488,環球晶,2.83,1146000,00982A
2303,聯電,2.5,9065000,00982A
3491,昇達科,2.4,988000,00982A
6257,矽格,2.09,4717000,00982A
3264,欣銓,2.06,4780000,00982A
3008,大立光,1.98,243000,00982A
3017,奇鋐,1.93,407000,00982A
3583,辛耘,1.74,1130000,00982A
2377,微星,1.71,5722000,00982A
2467,志聖,1.6,1470000,00982A
6531,愛普*,1.53,868000,00982A
2472,立隆電,1.33,2383000,00982A
8016,矽創,1.31,2228000,00982A
3711,日月光投控,1.31,1011000,00982A
3702,大聯大,1.27,5565000,00982A
7769,鴻勁,1.24,93000,00982A
2327,國巨*,1.16,844000,00982A
6274,台燿,1.13,447000,00982A
2316,楠梓電,1.1,3451000,00982A
1785,光洋科,0.98,4461000,00982A
3036,文曄,0.94,2336000,00982A
5274,信驊,0.89,30900,00982A
6147,頎邦,0.85,2409000,00982A
8996,高力,0.77,382000,00982A
6278,台表科,0.77,2242000,00982A
2376,技嘉,0.74,1065000,00982A
2351,順德,0.58,1729000,00982A
6239,力成,0.39,700000,00982A
2885,元大金,0.27,2128420,00982A
2451,創見,0.26,530000,00982A
6187,萬潤,0.19,91000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
6831,邁科,0.0,4000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
1519,華城,0.0,600,00982A
8358,金居,0.0,1000,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,13.538,4200000,00991A
2383,台光電子,8.398,1300000,00991A
2408,南亞科技,6.5,12000000,00991A
2327,國巨股份,6.452,7200000,00991A
2454,聯發科技,4.909,1000000,00991A
8046,南亞電路,4.775,3000000,00991A
6223,旺矽科技,4.715,600000,00991A
3037,欣興電子,4.69,4250000,00991A
2345,智邦科技,4.454,1500000,00991A
2059,川湖科技,4.267,400000,00991A
6274,台燿科技,3.469,2100000,00991A
3711,日月光投,3.387,4000000,00991A
7769,鴻勁精密,3.13,360000,00991A
6669,緯穎科技,3.009,450000,00991A
3189,景碩科技,2.993,3000000,00991A
8299,群聯電子,2.729,1100000,00991A
3017,奇鋐科技,2.669,860000,00991A
3026,禾伸堂企,2.463,2700000,00991A
6515,穎崴科技,1.869,210000,00991A
2303,聯華電子,1.799,10000000,00991A
1303,南亞塑膠,1.255,4800000,00991A
2308,台達電子,1.252,510000,00991A
2404,漢唐集成,1.23,800000,00991A
3665,貿聯-KY,1.23,460000,00991A
5274,信驊科技,1.179,62500,00991A
2368,金像電子,0.012,9000,00991A
4958,臻鼎-KY,0.006,9000,00991A
3653,健策精密,0.005,1000,00991A
2382,廣達電腦,0.004,9000,00991A
6510,中華精測,0.004,1000,00991A
2449,京元電子,0.003,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2360,致茂電子,0.003,1000,00991A
2313,華通電腦,0.003,9253,00991A
2603,長榮海運,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
3231,緯創資通,0.002,9000,00991A
2881,富邦金融,0.001,9000,00991A
2337,旺宏電子,0.001,9000,00991A
8996,高力熱處,0.001,1000,00991A
2882,國泰金融,0.001,9000,00991A
1519,華城電機,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
2886,兆豐金融,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2880,華南金融,0.0,9000,00991A
2883,凱基金融,0.0,9000,00991A
3036,文曄科技,0.0,1000,00991A
