Stock_Code,Stock_Name,Weight,Shares,ETF
4441,振大環球,0.0,4000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,13.034,3900000,00991A
2383,台光電子,7.927,1100000,00991A
2327,國巨股份,7.731,6400000,00991A
2454,聯發科技,5.146,950000,00991A
2408,南亞科技,4.832,9000000,00991A
6223,旺矽科技,4.642,530000,00991A
3037,欣興電子,4.563,3900000,00991A
6274,台燿科技,4.461,2000000,00991A
8299,群聯電子,4.352,1500000,00991A
8046,南亞電路,3.895,2600000,00991A
2345,智邦科技,3.798,1160000,00991A
2059,川湖科技,3.622,330000,00991A
2303,聯華電子,3.094,14000000,00991A
3189,景碩科技,2.866,2800000,00991A
3711,日月光投,2.712,3200000,00991A
7769,鴻勁精密,2.463,300000,00991A
5274,信驊科技,2.397,126500,00991A
6669,緯穎科技,2.396,350000,00991A
3026,禾伸堂企,2.326,1800000,00991A
6515,穎崴科技,2.298,220000,00991A
3017,奇鋐科技,2.08,660000,00991A
2492,華新科技,2.057,3200000,00991A
2344,華邦電子,1.097,4800000,00991A
2404,漢唐集成,1.058,650000,00991A
3665,貿聯-KY,0.67,260000,00991A
2308,台達電子,0.023,9000,00991A
2368,金像電子,0.014,9000,00991A
4958,臻鼎-KY,0.007,9000,00991A
2382,廣達電腦,0.005,9000,00991A
3653,健策精密,0.004,1000,00991A
6510,中華精測,0.004,1000,00991A
2449,京元電子,0.004,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2313,華通電腦,0.003,9000,00991A
2360,致茂電子,0.003,1000,00991A
3042,台灣晶技,0.003,9000,00991A
2603,長榮海運,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
8996,高力熱處,0.002,1000,00991A
3231,緯創資通,0.002,9000,00991A
2337,旺宏電子,0.002,9000,00991A
8210,勤誠興業,0.002,1000,00991A
2881,富邦金融,0.002,9000,00991A
3324,雙鴻科技,0.001,1000,00991A
2882,國泰金融,0.001,9000,00991A
1519,華城電機,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
3036,文曄科技,0.0,1000,00991A
