Stock_Code,Stock_Name,Weight,Shares,ETF
6669,緯穎,2.76,297000,00982A
2303,聯電,2.73,8921000,00982A
2059,川湖,2.63,183000,00982A
6257,矽格,2.33,4627000,00982A
3491,昇達科,2.32,967000,00982A
3264,欣銓,2.19,4628000,00982A
3017,奇鋐,2.0,407000,00982A
3583,辛耘,1.75,1105000,00982A
2472,立隆電,1.75,2342000,00982A
2467,志聖,1.74,1439000,00982A
2327,國巨*,1.56,844000,00982A
1785,光洋科,1.54,5455000,00982A
3008,大立光,1.52,199000,00982A
2377,微星,1.48,5638000,00982A
2316,楠梓電,1.34,3375000,00982A
8016,矽創,1.34,2185000,00982A
6274,台燿,1.31,436000,00982A
3711,日月光投控,1.25,996000,00982A
6531,愛普*,1.22,694000,00982A
7769,鴻勁,1.14,91000,00982A
3702,大聯大,1.08,5340000,00982A
8996,高力,0.99,376000,00982A
6147,頎邦,0.92,2300000,00982A
3036,文曄,0.92,2269000,00982A
2368,金像電,0.87,386000,00982A
6278,台表科,0.81,2167000,00982A
2376,技嘉,0.66,1056000,00982A
6239,力成,0.44,700000,00982A
2351,順德,0.38,900000,00982A
6805,富世達,0.35,121000,00982A
5274,信驊,0.27,9000,00982A
2885,元大金,0.27,2114420,00982A
2451,創見,0.26,519000,00982A
6187,萬潤,0.17,91000,00982A
3376,新日興,0.13,359000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,11.66,3500000,00991A
2327,國巨股份,8.71,6400000,00991A
2383,台光電子,7.414,1000000,00991A
2454,聯發科技,5.195,930000,00991A
2408,南亞科技,5.125,9000000,00991A
3037,欣興電子,4.843,3900000,00991A
6223,旺矽科技,4.827,520000,00991A
8299,群聯電子,4.652,1500000,00991A
6274,台燿科技,4.415,2000000,00991A
2345,智邦科技,3.582,1000000,00991A
8046,南亞電路,3.494,2400000,00991A
2059,川湖科技,3.268,310000,00991A
2303,聯華電子,3.147,14000000,00991A
3189,景碩科技,2.893,2800000,00991A
7769,鴻勁精密,2.763,300000,00991A
3711,日月光投,2.759,3000000,00991A
6515,穎崴科技,2.535,210000,00991A
5274,信驊科技,2.534,115000,00991A
2492,華新科技,2.414,3200000,00991A
6669,緯穎科技,2.387,350000,00991A
3017,奇鋐科技,2.386,660000,00991A
2344,華邦電子,1.19,4800000,00991A
3026,禾伸堂企,1.174,900000,00991A
2404,漢唐集成,1.162,650000,00991A
8210,勤誠興業,0.716,410000,00991A
3665,貿聯-KY,0.685,260000,00991A
2308,台達電子,0.024,9000,00991A
2368,金像電子,0.015,9000,00991A
4958,臻鼎-KY,0.007,9000,00991A
2382,廣達電腦,0.005,9000,00991A
3653,健策精密,0.004,1000,00991A
2449,京元電子,0.004,9000,00991A
6510,中華精測,0.004,1000,00991A
2360,致茂電子,0.003,1000,00991A
2317,鴻海精密,0.003,9000,00991A
2313,華通電腦,0.003,9000,00991A
3042,台灣晶技,0.003,9000,00991A
2603,長榮海運,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
8996,高力熱處,0.002,1000,00991A
3231,緯創資通,0.002,9000,00991A
2337,旺宏電子,0.002,9000,00991A
2881,富邦金融,0.001,9000,00991A
3324,雙鴻科技,0.001,1000,00991A
2882,國泰金融,0.001,9000,00991A
1519,華城電機,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
3036,文曄科技,0.0,1000,00991A
