Stock_Code,Stock_Name,Weight,Shares,ETF
ASML US,ASML HOLDING NV-NY REG SHS,0.83,6340,00990A
INTC US,INTEL CORP,0.8,98800,00990A
VECO US,VEECO INSTRUMENTS INC,0.72,173000,00990A
3443,創意,0.67,69000,00990A
4958,臻鼎-KY,0.62,468000,00990A
2449,京元電子,0.58,834000,00990A
ON US,ON SEMICONDUCTOR,0.53,74800,00990A
GLW US,CORNING INC,0.32,23068,00990A
2330,台積電,8.29,1406000,00992A
2383,台光電,6.98,563000,00992A
2059,川湖,5.72,293000,00992A
2345,智邦,5.68,977000,00992A
3017,奇鋐,5.43,1009000,00992A
6223,旺矽,5.23,326000,00992A
8996,高力,4.89,1630000,00992A
3037,欣興,4.58,2097000,00992A
3008,大立光,4.41,420000,00992A
3665,貿聯-KY,4.31,955000,00992A
2327,國巨*,4.08,2066000,00992A
2454,聯發科,3.75,406000,00992A
6584,南俊國際,3.59,2231000,00992A
6187,萬潤,3.05,1220000,00992A
3711,日月光投控,2.64,1629000,00992A
2303,聯電,2.6,7000000,00992A
8299,群聯,2.33,445000,00992A
2455,全新,2.19,2753000,00992A
3443,創意,2.18,211000,00992A
3661,世芯-KY,2.15,215000,00992A
6515,穎崴,2.14,120000,00992A
6182,合晶,2.06,4500000,00992A
8021,尖點,1.84,1501000,00992A
6488,環球晶,1.41,394000,00992A
7751,竑騰,1.13,372000,00992A
3583,辛耘,1.09,566000,00992A
3189,景碩,0.87,440013,00992A
6139,亞翔,0.53,250000,00992A
2337,旺宏,0.45,1343000,00992A
3363,上詮,0.44,300000,00992A
7734,印能科技,0.38,56000,00992A
6805,富世達,0.37,109000,00992A
5289,宜鼎,0.36,98000,00992A
3260,威剛,0.35,358000,00992A
3264,欣銓,0.04,72000,00992A
3491,昇達科,0.0,1000,00992A
2330,台積電,9.42,1967000,00982A
5536,聖暉*,8.6,3716000,00982A
2454,聯發科,6.43,857000,00982A
6139,亞翔,5.31,3067000,00982A
6223,旺矽,4.0,307000,00982A
4958,臻鼎-KY,3.99,3147000,00982A
2345,智邦,3.75,794000,00982A
6488,環球晶,3.3,1134000,00982A
2383,台光電,3.28,326000,00982A
3105,穩懋,3.28,4143000,00982A
2360,致茂,2.99,823000,00982A
2059,川湖,2.9,183000,00982A
6669,緯穎,2.89,297000,00982A
2303,聯電,2.69,8921000,00982A
3491,昇達科,2.39,967000,00982A
6257,矽格,2.13,4627000,00982A
3264,欣銓,2.04,4628000,00982A
3017,奇鋐,1.78,407000,00982A
3583,辛耘,1.72,1105000,00982A
3008,大立光,1.7,199000,00982A
2467,志聖,1.68,1439000,00982A
2377,微星,1.65,5638000,00982A
2472,立隆電,1.58,2342000,00982A
8016,矽創,1.4,2185000,00982A
1785,光洋科,1.38,5455000,00982A
2327,國巨*,1.35,844000,00982A
6274,台燿,1.33,436000,00982A
3711,日月光投控,1.31,996000,00982A
2316,楠梓電,1.23,3375000,00982A
3702,大聯大,1.23,5340000,00982A
6531,愛普*,1.22,694000,00982A
7769,鴻勁,1.2,91000,00982A
3036,文曄,0.94,2269000,00982A
8996,高力,0.91,376000,00982A
6147,頎邦,0.89,2300000,00982A
2368,金像電,0.79,386000,00982A
6278,台表科,0.77,2167000,00982A
2351,順德,0.7,1700000,00982A
2376,技嘉,0.7,1056000,00982A
6239,力成,0.43,700000,00982A
2885,元大金,0.28,2114420,00982A
5274,信驊,0.26,9900,00982A
2451,創見,0.26,519000,00982A
6187,萬潤,0.18,91000,00982A
3376,新日興,0.14,359000,00982A
6177,達麗,0.02,194350,00982A
3443,創意,0.01,1000,00982A
8046,南電,0.0,1000,00982A
4441,振大環球,0.0,4000,00982A
8358,金居,0.0,1000,00982A
1519,華城,0.0,600,00982A
3706,神達,0.0,1400,00982A
2886,兆豐金,0.0,1000,00982A
2881,富邦金,0.0,250,00982A
2330,台灣積體,13.777,4200000,00991A
2383,台光電子,8.268,1200000,00991A
2327,國巨股份,7.569,6900000,00991A
2408,南亞科技,5.402,9500000,00991A
6223,旺矽科技,4.909,550000,00991A
2454,聯發科技,4.885,950000,00991A
3037,欣興電子,4.856,4000000,00991A
8046,南亞電路,4.439,2600000,00991A
8299,群聯電子,4.376,1500000,00991A
6274,台燿科技,4.167,2000000,00991A
2059,川湖科技,3.91,360000,00991A
2345,智邦科技,3.88,1200000,00991A
3189,景碩科技,3.083,2800000,00991A
2303,聯華電子,2.889,14000000,00991A
3711,日月光投,2.882,3200000,00991A
7769,鴻勁精密,2.704,300000,00991A
3026,禾伸堂企,2.433,2000000,00991A
6669,緯穎科技,2.334,350000,00991A
6515,穎崴科技,2.181,220000,00991A
2492,華新科技,2.028,3600000,00991A
3017,奇鋐科技,1.974,660000,00991A
5274,信驊科技,1.136,62500,00991A
2344,華邦電子,1.078,4800000,00991A
2404,漢唐集成,1.075,650000,00991A
3665,貿聯-KY,0.652,260000,00991A
2308,台達電子,0.023,9000,00991A
2368,金像電子,0.013,9000,00991A
4958,臻鼎-KY,0.008,9000,00991A
2382,廣達電腦,0.005,9000,00991A
3653,健策精密,0.004,1000,00991A
6510,中華精測,0.004,1000,00991A
2449,京元電子,0.004,9000,00991A
2313,華通電腦,0.003,9000,00991A
2317,鴻海精密,0.003,9000,00991A
2360,致茂電子,0.002,1000,00991A
2603,長榮海運,0.002,9000,00991A
3042,台灣晶技,0.002,9000,00991A
5347,世界先進,0.002,9000,00991A
3231,緯創資通,0.002,9000,00991A
2337,旺宏電子,0.002,9000,00991A
8996,高力熱處,0.002,1000,00991A
8210,勤誠興業,0.002,1000,00991A
2881,富邦金融,0.002,9000,00991A
2882,國泰金融,0.001,9000,00991A
1519,華城電機,0.001,1000,00991A
2885,元大金融,0.001,9000,00991A
2891,中國信託,0.001,9000,00991A
3044,健鼎科技,0.001,1000,00991A
2883,凱基金融,0.0,9000,00991A
3036,文曄科技,0.0,1000,00991A
